rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
34,0.9749542293187139,0.018402091910015468,23,0.9985433446449047,0.001683233760326756,29,0.9981412185685465,0.002251938333799738,34,0.9756385696040869,0.017671800882561445,"{'reg_alpha': 0.1, 'reg_lambda': 3}"
50,0.9740549025842533,0.01976180014838461,51,0.9983974543255547,0.0017481585483781449,49,0.9980033009204565,0.0022371946738132583,50,0.974824393358876,0.018930357947897096,"{'reg_alpha': 0.5, 'reg_lambda': 0}"
51,0.9737853478438417,0.019187718335073826,41,0.9984554138958618,0.0016655418191188454,50,0.9979842089898876,0.0022353537412308985,51,0.9745530012771392,0.018391497477014466,"{'reg_alpha': 0.5, 'reg_lambda': 0.01}"
54,0.9736559268424587,0.019824618616330423,56,0.9983276005808293,0.0018291849186447653,58,0.9978740337509715,0.002387214944592586,54,0.9744412515964239,0.018981300221371785,"{'reg_alpha': 0.5, 'reg_lambda': 0.02}"
52,0.9737471620665861,0.02006805454823109,53,0.9983523344489951,0.0018462069104160535,52,0.9979459038921107,0.0023777069945416477,52,0.974537037037037,0.019218385860859777,"{'reg_alpha': 0.5, 'reg_lambda': 0.05}"
57,0.9731807374013128,0.020305080835105252,45,0.9984270636074044,0.0017677364498003365,36,0.9981070350923137,0.002183732179653739,57,0.9740102171136653,0.019421966174597623,"{'reg_alpha': 0.5, 'reg_lambda': 0.1}"
32,0.9750771768753769,0.018499743427939513,50,0.9984076001812134,0.0017473914022399781,48,0.9980217374095176,0.0022454009549424257,32,0.9757662835249041,0.01774492611653111,"{'reg_alpha': 0.5, 'reg_lambda': 0.5}"
27,0.9753359943224658,0.01905462728919701,38,0.9984900744426992,0.0016528200516257902,34,0.9981225377968952,0.0021273305781565207,26,0.9760217113665389,0.01828233809684385,"{'reg_alpha': 0.5, 'reg_lambda': 1}"
22,0.9754612917616517,0.018845246188935405,43,0.9984485939235576,0.0016789831647418345,42,0.9980506793371188,0.0021415055169829085,22,0.9761494252873563,0.01808371450419347,"{'reg_alpha': 0.5, 'reg_lambda': 2}"
46,0.9744317200991729,0.019326816787661037,49,0.9984104112535048,0.0017567824168391616,51,0.9979805063310501,0.002347685514253579,45,0.9751596424010216,0.0185415834914765,"{'reg_alpha': 0.5, 'reg_lambda': 3}"
61,0.9724080960860346,0.020690885269301365,58,0.9982871879123586,0.0018550869178470821,55,0.9978905600094325,0.002367602758531055,61,0.9732598978288634,0.019758609194490896,"{'reg_alpha': 1, 'reg_lambda': 0}"
63,0.9717101546680311,0.021811472534874015,60,0.9982209582336333,0.0020052745429668564,61,0.9977250235508064,0.0026344543641427004,63,0.9726372924648787,0.020779493021353665,"{'reg_alpha': 1, 'reg_lambda': 0.01}"
65,0.9714388086387269,0.022359313149701663,63,0.9981663551295163,0.001984060461544438,63,0.9976894600381042,0.002567163893712641,65,0.9723978288633461,0.021289042940011448,"{'reg_alpha': 1, 'reg_lambda': 0.02}"
62,0.9718110436145416,0.021306156161280076,61,0.9982193781204686,0.002001467329900972,60,0.9977603517918767,0.002619127484742606,62,0.9726851851851851,0.02037573695107722,"{'reg_alpha': 1, 'reg_lambda': 0.05}"
59,0.9727310923796189,0.02083580410073083,59,0.998278013061725,0.001926161077918946,59,0.9977776924491872,0.002582559264686282,59,0.9735951468710089,0.019890149073644562,"{'reg_alpha': 1, 'reg_lambda': 0.1}"
