rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
93,0.9497624965009811,0.0532516544336953,93,0.995084179079808,0.006043572413949341,93,0.9949665062599132,0.006145257882909848,93,0.9544725072349382,0.046891216143507206,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 150, 'predictors': 'forest', 'use_predictor': True}"
94,0.9516701264033861,0.055241139502094666,94,0.9970021232604023,0.004053461220045589,94,0.9968623390686805,0.004182770636163918,94,0.9564193633254406,0.04904636314056864,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 200, 'predictors': 'xgboost', 'use_predictor': True}"
95,0.9516701264033861,0.055241139502094666,95,0.9970021232604023,0.004053461220045589,95,0.9968623390686805,0.004182770636163918,95,0.9564193633254406,0.04904636314056864,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 200, 'predictors': 'lightgbm', 'use_predictor': True}"
96,0.9516701264033861,0.055241139502094666,96,0.9970021232604023,0.004053461220045589,96,0.9968623390686805,0.004182770636163918,96,0.9564193633254406,0.04904636314056864,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 200, 'predictors': 'forest', 'use_predictor': True}"
97,0.9146410006748458,0.10066313784542034,97,0.9588950117085255,0.04993824107461714,97,0.9588157523858746,0.04988792854340068,97,0.9289397526966587,0.08292265580629817,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 50, 'predictors': 'xgboost', 'use_predictor': True}"
98,0.9146410006748458,0.10066313784542034,98,0.9588950117085255,0.04993824107461714,98,0.9588157523858746,0.04988792854340068,98,0.9289397526966587,0.08292265580629817,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 50, 'predictors': 'lightgbm', 'use_predictor': True}"
99,0.9146410006748458,0.10066313784542034,99,0.9588950117085255,0.04993824107461714,99,0.9588157523858746,0.04988792854340068,99,0.9289397526966587,0.08292265580629817,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 50, 'predictors': 'forest', 'use_predictor': True}"
100,0.9179317224668129,0.09793592746276955,100,0.9654740457787014,0.04181985709021441,100,0.9654124640029009,0.0417753218941864,100,0.9313338595106551,0.08033088185202393,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 100, 'predictors': 'xgboost', 'use_predictor': True}"
101,0.9179317224668129,0.09793592746276955,101,0.9654740457787014,0.04181985709021441,101,0.9654124640029009,0.0417753218941864,101,0.9313338595106551,0.08033088185202393,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 100, 'predictors': 'lightgbm', 'use_predictor': True}"
102,0.9179317224668129,0.09793592746276955,102,0.9654740457787014,0.04181985709021441,102,0.9654124640029009,0.0417753218941864,102,0.9313338595106551,0.08033088185202393,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 100, 'predictors': 'forest', 'use_predictor': True}"
