nohup: ignoring input
../../ex/epivan/base/pseknc-new_rf_base created !!!
../../ex/epivan/base/pseknc-new_rf_base/rank created !!!
experiment: GM12878 pseknc-new_rf
trainSet len:[X=76020,y=76020]
testSet len:[X=4431,y=4431]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 5, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=4431, TP=107, TN=4168, FP=52, FN=104; precision=0.673, recall=0.507
[fit 20/90] END min_samples_leaf=3, min_samples_split=3; total=4431, TP=123, TN=4196, FP=24, FN=88; precision=0.837, recall=0.583
accuracy: (test=0.975) average_precision: (test=0.727) balanced_accuracy: (test=0.789) f1: (test=0.687) roc_auc: (test=0.914) 1.86min
[fit 21/90] END min_samples_leaf=3, min_samples_split=4; total=4431, TP=125, TN=4195, FP=25, FN=86; precision=0.833, recall=0.592
accuracy: (test=0.975) average_precision: (test=0.731) balanced_accuracy: (test=0.793) f1: (test=0.693) roc_auc: (test=0.918) 1.91min
[fit 22/90] END min_samples_leaf=3, min_samples_split=5; total=4431, TP=121, TN=4195, FP=25, FN=90; precision=0.829, recall=0.573
accuracy: (test=0.974) average_precision: (test=0.735) balanced_accuracy: (test=0.784) f1: (test=0.678) roc_auc: (test=0.915) 2.01min
[fit 23/90] END min_samples_leaf=3, min_samples_split=6; total=4431, TP=124, TN=4195, FP=25, FN=87; precision=0.832, recall=0.588
accuracy: (test=0.975) average_precision: (test=0.727) balanced_accuracy: (test=0.791) f1: (test=0.689) roc_auc: (test=0.911) 1.91min
[fit 24/90] END min_samples_leaf=3, min_samples_split=7; total=4431, TP=125, TN=4196, FP=24, FN=86; precision=0.839, recall=0.592
accuracy: (test=0.975) average_precision: (test=0.727) balanced_accuracy: (test=0.793) f1: (test=0.694) roc_auc: (test=0.920) 1.89min
[fit 25/90] END min_samples_leaf=3, min_samples_split=8; total=4431, TP=116, TN=4197, FP=23, FN=95; precision=0.835, recall=0.550
accuracy: (test=0.973) average_precision: (test=0.729) balanced_accuracy: (test=0.772) f1: (test=0.663) roc_auc: (test=0.915) 2.00min
[fit 26/90] END min_samples_leaf=3, min_samples_split=9; total=4431, TP=122, TN=4197, FP=23, FN=89; precision=0.841, recall=0.578
accuracy: (test=0.975) average_precision: (test=0.722) balanced_accuracy: (test=0.786) f1: (test=0.685) roc_auc: (test=0.909) 1.99min
[fit 27/90] END min_samples_leaf=3, min_samples_split=10; total=4431, TP=120, TN=4189, FP=31, FN=91; precision=0.795, recall=0.569
accuracy: (test=0.972) average_precision: (test=0.726) balanced_accuracy: (test=0.781) f1: (test=0.663) roc_auc: (test=0.912) 1.90min
[fit 28/90] END min_samples_leaf=4, min_samples_split=2; total=4431, TP=124, TN=4184, FP=36, FN=87; precision=0.775, recall=0.588
accuracy: (test=0.972) average_precision: (test=0.716) balanced_accuracy: (test=0.790) f1: (test=0.668) roc_auc: (test=0.910) 1.87min
[fit 29/90] END min_samples_leaf=4, min_samples_split=3; total=4431, TP=124, TN=4193, FP=27, FN=87; precision=0.821, recall=0.588
accuracy: (test=0.974) average_precision: (test=0.720) balanced_accuracy: (test=0.791) f1: (test=0.685) roc_auc: (test=0.914) 2.07min
[fit 30/90] END min_samples_leaf=4, min_samples_split=4; total=4431, TP=125, TN=4193, FP=27, FN=86; precision=0.822, recall=0.592
accuracy: (test=0.974) average_precision: (test=0.727) balanced_accuracy: (test=0.793) f1: (test=0.689) roc_auc: (test=0.917) 1.73min
[fit 31/90] END min_samples_leaf=4, min_samples_split=5; total=4431, TP=122, TN=4191, FP=29, FN=89; precision=0.808, recall=0.578
accuracy: (test=0.973) average_precision: (test=0.725) balanced_accuracy: (test=0.786) f1: (test=0.674) roc_auc: (test=0.916) 1.78min
[fit 32/90] END min_samples_leaf=4, min_samples_split=6; total=4431, TP=123, TN=4191, FP=29, FN=88; precision=0.809, recall=0.583
accuracy: (test=0.974) average_precision: (test=0.731) balanced_accuracy: (test=0.788) f1: (test=0.678) roc_auc: (test=0.911) 1.76min
[fit 33/90] END min_samples_leaf=4, min_samples_split=7; total=4431, TP=126, TN=4192, FP=28, FN=85; precision=0.818, recall=0.597
accuracy: (test=0.974) average_precision: (test=0.723) balanced_accuracy: (test=0.795) f1: (test=0.690) roc_auc: (test=0.917) 1.77min
[fit 34/90] END min_samples_leaf=4, min_samples_split=8; total=4431, TP=124, TN=4195, FP=25, FN=87; precision=0.832, recall=0.588
accuracy: (test=0.975) average_precision: (test=0.724) balanced_accuracy: (test=0.791) f1: (test=0.689) roc_auc: (test=0.915) 1.77min
[fit 35/90] END min_samples_leaf=4, min_samples_split=9; total=4431, TP=123, TN=4190, FP=30, FN=88; precision=0.804, recall=0.583
accuracy: (test=0.973) average_precision: (test=0.726) balanced_accuracy: (test=0.788) f1: (test=0.676) roc_auc: (test=0.918) 1.75min
[fit 36/90] END min_samples_leaf=4, min_samples_split=10; total=4431, TP=123, TN=4194, FP=26, FN=88; precision=0.826, recall=0.583
accuracy: (test=0.974) average_precision: (test=0.724) balanced_accuracy: (test=0.788) f1: (test=0.683) roc_auc: (test=0.913) 1.73min
[fit 37/90] END min_samples_leaf=5, min_samples_split=2; total=4431, TP=122, TN=4190, FP=30, FN=89; precision=0.803, recall=0.578
accuracy: (test=0.973) average_precision: (test=0.717) balanced_accuracy: (test=0.786) f1: (test=0.672) roc_auc: (test=0.912) 1.74min
[fit 38/90] END min_samples_leaf=5, min_samples_split=3; total=4431, TP=122, TN=4188, FP=32, FN=89; precision=0.792, recall=0.578
accuracy: (test=0.973) average_precision: (test=0.723) balanced_accuracy: (test=0.785) f1: (test=0.668) roc_auc: (test=0.914) 1.75min
[fit 39/90] END min_samples_leaf=5, min_samples_split=4; total=4431, TP=124, TN=4190, FP=30, FN=87; precision=0.805, recall=0.588
accuracy: (test=0.974) average_precision: (test=0.730) balanced_accuracy: (test=0.790) f1: (test=0.679) roc_auc: (test=0.919) 1.86min
[fit 40/90] END min_samples_leaf=5, min_samples_split=5; total=4431, TP=125, TN=4185, FP=35, FN=86; precision=0.781, recall=0.592
accuracy: (test=0.973) average_precision: (test=0.725) balanced_accuracy: (test=0.792) f1: (test=0.674) roc_auc: (test=0.917) 1.84min
[fit 41/90] END min_samples_leaf=5, min_samples_split=6; total=4431, TP=121, TN=4189, FP=31, FN=90; precision=0.796, recall=0.573
accuracy: (test=0.973) average_precision: (test=0.727) balanced_accuracy: (test=0.783) f1: (test=0.667) roc_auc: (test=0.917) 1.82min
[fit 42/90] END min_samples_leaf=5, min_samples_split=7; total=4431, TP=124, TN=4189, FP=31, FN=87; precision=0.800, recall=0.588
accuracy: (test=0.973) average_precision: (test=0.720) balanced_accuracy: (test=0.790) f1: (test=0.678) roc_auc: (test=0.915) 1.81min
[fit 43/90] END min_samples_leaf=5, min_samples_split=8; total=4431, TP=123, TN=4187, FP=33, FN=88; precision=0.788, recall=0.583
accuracy: (test=0.973) average_precision: (test=0.717) balanced_accuracy: (test=0.788) f1: (test=0.670) roc_auc: (test=0.910) 1.76min
[fit 44/90] END min_samples_leaf=5, min_samples_split=9; total=4431, TP=120, TN=4191, FP=29, FN=91; precision=0.805, recall=0.569
accuracy: (test=0.973) average_precision: (test=0.725) balanced_accuracy: (test=0.781) f1: (test=0.667) roc_auc: (test=0.921) 1.80min
[fit 45/90] END min_samples_leaf=5, min_samples_split=10; total=4431, TP=125, TN=4188, FP=32, FN=86; precision=0.796, recall=0.592
accuracy: (test=0.973) average_precision: (test=0.724) balanced_accuracy: (test=0.792) f1: (test=0.679) roc_auc: (test=0.916) 1.82min
[fit 46/90] END min_samples_leaf=6, min_samples_split=2; total=4431, TP=124, TN=4184, FP=36, FN=87; precision=0.775, recall=0.588
accuracy: (test=0.972) average_precision: (test=0.715) balanced_accuracy: (test=0.790) f1: (test=0.668) roc_auc: (test=0.912) 1.90min
[fit 47/90] END min_samples_leaf=6, min_samples_split=3; total=4431, TP=126, TN=4183, FP=37, FN=85; precision=0.773, recall=0.597
accuracy: (test=0.972) average_precision: (test=0.720) balanced_accuracy: (test=0.794) f1: (test=0.674) roc_auc: (test=0.919) 1.97min
[fit 48/90] END min_samples_leaf=6, min_samples_split=4; total=4431, TP=122, TN=4184, FP=36, FN=89; precision=0.772, recall=0.578
accuracy: (test=0.972) average_precision: (test=0.714) balanced_accuracy: (test=0.785) f1: (test=0.661) roc_auc: (test=0.910) 1.84min
[fit 49/90] END min_samples_leaf=6, min_samples_split=5; total=4431, TP=124, TN=4183, FP=37, FN=87; precision=0.770, recall=0.588
accuracy: (test=0.972) average_precision: (test=0.717) balanced_accuracy: (test=0.789) f1: (test=0.667) roc_auc: (test=0.914) 1.81min
[fit 50/90] END min_samples_leaf=6, min_samples_split=6; total=4431, TP=123, TN=4184, FP=36, FN=88; precision=0.774, recall=0.583
accuracy: (test=0.972) average_precision: (test=0.719) balanced_accuracy: (test=0.787) f1: (test=0.665) roc_auc: (test=0.918) 1.87min
[fit 51/90] END min_samples_leaf=6, min_samples_split=7; total=4431, TP=127, TN=4184, FP=36, FN=84; precision=0.779, recall=0.602
accuracy: (test=0.973) average_precision: (test=0.715) balanced_accuracy: (test=0.797) f1: (test=0.679) roc_auc: (test=0.910) 2.03min
[fit 52/90] END min_samples_leaf=6, min_samples_split=8; total=4431, TP=125, TN=4185, FP=35, FN=86; precision=0.781, recall=0.592
accuracy: (test=0.973) average_precision: (test=0.718) balanced_accuracy: (test=0.792) f1: (test=0.674) roc_auc: (test=0.907) 1.82min
[fit 53/90] END min_samples_leaf=6, min_samples_split=9; total=4431, TP=123, TN=4185, FP=35, FN=88; precision=0.778, recall=0.583
accuracy: (test=0.972) average_precision: (test=0.726) balanced_accuracy: (test=0.787) f1: (test=0.667) roc_auc: (test=0.918) 1.81min
[fit 54/90] END min_samples_leaf=6, min_samples_split=10; total=4431, TP=124, TN=4185, FP=35, FN=87; precision=0.780, recall=0.588
accuracy: (test=0.972) average_precision: (test=0.714) balanced_accuracy: (test=0.790) f1: (test=0.670) roc_auc: (test=0.909) 1.88min
[fit 55/90] END min_samples_leaf=7, min_samples_split=2; total=4431, TP=123, TN=4180, FP=40, FN=88; precision=0.755, recall=0.583
accuracy: (test=0.971) average_precision: (test=0.714) balanced_accuracy: (test=0.787) f1: (test=0.658) roc_auc: (test=0.916) 1.99min
[fit 56/90] END min_samples_leaf=7, min_samples_split=3; total=4431, TP=123, TN=4182, FP=38, FN=88; precision=0.764, recall=0.583
accuracy: (test=0.972) average_precision: (test=0.714) balanced_accuracy: (test=0.787) f1: (test=0.661) roc_auc: (test=0.918) 1.69min
[fit 57/90] END min_samples_leaf=7, min_samples_split=4; total=4431, TP=126, TN=4183, FP=37, FN=85; precision=0.773, recall=0.597
accuracy: (test=0.972) average_precision: (test=0.712) balanced_accuracy: (test=0.794) f1: (test=0.674) roc_auc: (test=0.912) 1.69min
[fit 58/90] END min_samples_leaf=7, min_samples_split=5; total=4431, TP=124, TN=4182, FP=38, FN=87; precision=0.765, recall=0.588
accuracy: (test=0.972) average_precision: (test=0.715) balanced_accuracy: (test=0.789) f1: (test=0.665) roc_auc: (test=0.913) 1.71min
[fit 59/90] END min_samples_leaf=7, min_samples_split=6; total=4431, TP=125, TN=4182, FP=38, FN=86; precision=0.767, recall=0.592
accuracy: (test=0.972) average_precision: (test=0.709) balanced_accuracy: (test=0.792) f1: (test=0.668) roc_auc: (test=0.911) 1.71min
[fit 60/90] END min_samples_leaf=7, min_samples_split=7; total=4431, TP=127, TN=4184, FP=36, FN=84; precision=0.779, recall=0.602
accuracy: (test=0.973) average_precision: (test=0.718) balanced_accuracy: (test=0.797) f1: (test=0.679) roc_auc: (test=0.916) 1.71min
[fit 61/90] END min_samples_leaf=7, min_samples_split=8; total=4431, TP=128, TN=4183, FP=37, FN=83; precision=0.776, recall=0.607
accuracy: (test=0.973) average_precision: (test=0.713) balanced_accuracy: (test=0.799) f1: (test=0.681) roc_auc: (test=0.919) 1.72min
[fit 62/90] END min_samples_leaf=7, min_samples_split=9; total=4431, TP=121, TN=4180, FP=40, FN=90; precision=0.752, recall=0.573
accuracy: (test=0.971) average_precision: (test=0.711) balanced_accuracy: (test=0.782) f1: (test=0.651) roc_auc: (test=0.911) 1.69min
[fit 63/90] END min_samples_leaf=7, min_samples_split=10; total=4431, TP=126, TN=4182, FP=38, FN=85; precision=0.768, recall=0.597
accuracy: (test=0.972) average_precision: (test=0.716) balanced_accuracy: (test=0.794) f1: (test=0.672) roc_auc: (test=0.918) 1.71min
[fit 64/90] END min_samples_leaf=8, min_samples_split=2; total=4431, TP=125, TN=4179, FP=41, FN=86; precision=0.753, recall=0.592
accuracy: (test=0.971) average_precision: (test=0.707) balanced_accuracy: (test=0.791) f1: (test=0.663) roc_auc: (test=0.914) 1.71min
[fit 65/90] END min_samples_leaf=8, min_samples_split=3; total=4431, TP=126, TN=4179, FP=41, FN=85; precision=0.754, recall=0.597
accuracy: (test=0.972) average_precision: (test=0.707) balanced_accuracy: (test=0.794) f1: (test=0.667) roc_auc: (test=0.916) 1.66min
[fit 66/90] END min_samples_leaf=8, min_samples_split=4; total=4431, TP=125, TN=4180, FP=40, FN=86; precision=0.758, recall=0.592
accuracy: (test=0.972) average_precision: (test=0.708) balanced_accuracy: (test=0.791) f1: (test=0.665) roc_auc: (test=0.918) 1.66min
[fit 67/90] END min_samples_leaf=8, min_samples_split=5; total=4431, TP=126, TN=4178, FP=42, FN=85; precision=0.750, recall=0.597
accuracy: (test=0.971) average_precision: (test=0.705) balanced_accuracy: (test=0.794) f1: (test=0.665) roc_auc: (test=0.910) 1.65min
[fit 68/90] END min_samples_leaf=8, min_samples_split=6; total=4431, TP=126, TN=4179, FP=41, FN=85; precision=0.754, recall=0.597
accuracy: (test=0.972) average_precision: (test=0.712) balanced_accuracy: (test=0.794) f1: (test=0.667) roc_auc: (test=0.911) 1.80min
[fit 69/90] END min_samples_leaf=8, min_samples_split=7; total=4431, TP=125, TN=4181, FP=39, FN=86; precision=0.762, recall=0.592
accuracy: (test=0.972) average_precision: (test=0.713) balanced_accuracy: (test=0.792) f1: (test=0.667) roc_auc: (test=0.915) 1.76min
[fit 70/90] END min_samples_leaf=8, min_samples_split=8; total=4431, TP=124, TN=4176, FP=44, FN=87; precision=0.738, recall=0.588
accuracy: (test=0.970) average_precision: (test=0.708) balanced_accuracy: (test=0.789) f1: (test=0.654) roc_auc: (test=0.914) 1.78min
[fit 71/90] END min_samples_leaf=8, min_samples_split=9; total=4431, TP=127, TN=4181, FP=39, FN=84; precision=0.765, recall=0.602
accuracy: (test=0.972) average_precision: (test=0.711) balanced_accuracy: (test=0.796) f1: (test=0.674) roc_auc: (test=0.916) 1.79min
[fit 72/90] END min_samples_leaf=8, min_samples_split=10; total=4431, TP=125, TN=4181, FP=39, FN=86; precision=0.762, recall=0.592
accuracy: (test=0.972) average_precision: (test=0.706) balanced_accuracy: (test=0.792) f1: (test=0.667) roc_auc: (test=0.911) 1.77min
[fit 73/90] END min_samples_leaf=9, min_samples_split=2; total=4431, TP=128, TN=4177, FP=43, FN=83; precision=0.749, recall=0.607
accuracy: (test=0.972) average_precision: (test=0.703) balanced_accuracy: (test=0.798) f1: (test=0.670) roc_auc: (test=0.911) 1.75min
[fit 74/90] END min_samples_leaf=9, min_samples_split=3; total=4431, TP=127, TN=4178, FP=42, FN=84; precision=0.751, recall=0.602
accuracy: (test=0.972) average_precision: (test=0.710) balanced_accuracy: (test=0.796) f1: (test=0.668) roc_auc: (test=0.915) 1.75min
[fit 75/90] END min_samples_leaf=9, min_samples_split=4; total=4431, TP=128, TN=4179, FP=41, FN=83; precision=0.757, recall=0.607
accuracy: (test=0.972) average_precision: (test=0.702) balanced_accuracy: (test=0.798) f1: (test=0.674) roc_auc: (test=0.913) 1.70min
[fit 76/90] END min_samples_leaf=9, min_samples_split=5; total=4431, TP=126, TN=4176, FP=44, FN=85; precision=0.741, recall=0.597
accuracy: (test=0.971) average_precision: (test=0.712) balanced_accuracy: (test=0.793) f1: (test=0.661) roc_auc: (test=0.917) 1.74min
[fit 77/90] END min_samples_leaf=9, min_samples_split=6; total=4431, TP=125, TN=4178, FP=42, FN=86; precision=0.749, recall=0.592
accuracy: (test=0.971) average_precision: (test=0.703) balanced_accuracy: (test=0.791) f1: (test=0.661) roc_auc: (test=0.914) 1.74min
[fit 78/90] END min_samples_leaf=9, min_samples_split=7; total=4431, TP=128, TN=4175, FP=45, FN=83; precision=0.740, recall=0.607
accuracy: (test=0.971) average_precision: (test=0.703) balanced_accuracy: (test=0.798) f1: (test=0.667) roc_auc: (test=0.907) 1.86min
[fit 79/90] END min_samples_leaf=9, min_samples_split=8; total=4431, TP=128, TN=4179, FP=41, FN=83; precision=0.757, recall=0.607
accuracy: (test=0.972) average_precision: (test=0.707) balanced_accuracy: (test=0.798) f1: (test=0.674) roc_auc: (test=0.917) 1.89min
[fit 80/90] END min_samples_leaf=9, min_samples_split=9; total=4431, TP=123, TN=4179, FP=41, FN=88; precision=0.750, recall=0.583
accuracy: (test=0.971) average_precision: (test=0.705) balanced_accuracy: (test=0.787) f1: (test=0.656) roc_auc: (test=0.909) 1.88min
[fit 81/90] END min_samples_leaf=9, min_samples_split=10; total=4431, TP=129, TN=4179, FP=41, FN=82; precision=0.759, recall=0.611
accuracy: (test=0.972) average_precision: (test=0.710) balanced_accuracy: (test=0.801) f1: (test=0.677) roc_auc: (test=0.920) 1.76min
[fit 82/90] END min_samples_leaf=10, min_samples_split=2; total=4431, TP=126, TN=4174, FP=46, FN=85; precision=0.733, recall=0.597
accuracy: (test=0.970) average_precision: (test=0.702) balanced_accuracy: (test=0.793) f1: (test=0.658) roc_auc: (test=0.912) 1.78min
[fit 83/90] END min_samples_leaf=10, min_samples_split=3; total=4431, TP=124, TN=4172, FP=48, FN=87; precision=0.721, recall=0.588
accuracy: (test=0.970) average_precision: (test=0.694) balanced_accuracy: (test=0.788) f1: (test=0.648) roc_auc: (test=0.911) 1.79min
[fit 84/90] END min_samples_leaf=10, min_samples_split=4; total=4431, TP=130, TN=4174, FP=46, FN=81; precision=0.739, recall=0.616
accuracy: (test=0.971) average_precision: (test=0.704) balanced_accuracy: (test=0.803) f1: (test=0.672) roc_auc: (test=0.915) 1.92min
[fit 85/90] END min_samples_leaf=10, min_samples_split=5; total=4431, TP=127, TN=4178, FP=42, FN=84; precision=0.751, recall=0.602
accuracy: (test=0.972) average_precision: (test=0.700) balanced_accuracy: (test=0.796) f1: (test=0.668) roc_auc: (test=0.914) 1.96min
[fit 86/90] END min_samples_leaf=10, min_samples_split=6; total=4431, TP=124, TN=4174, FP=46, FN=87; precision=0.729, recall=0.588
accuracy: (test=0.970) average_precision: (test=0.708) balanced_accuracy: (test=0.788) f1: (test=0.651) roc_auc: (test=0.911) 1.76min
[fit 87/90] END min_samples_leaf=10, min_samples_split=7; total=4431, TP=125, TN=4170, FP=50, FN=86; precision=0.714, recall=0.592
accuracy: (test=0.969) average_precision: (test=0.690) balanced_accuracy: (test=0.790) f1: (test=0.648) roc_auc: (test=0.910) 1.76min
[fit 88/90] END min_samples_leaf=10, min_samples_split=8; total=4431, TP=128, TN=4175, FP=45, FN=83; precision=0.740, recall=0.607
accuracy: (test=0.971) average_precision: (test=0.702) balanced_accuracy: (test=0.798) f1: (test=0.667) roc_auc: (test=0.912) 1.77min
[fit 89/90] END min_samples_leaf=10, min_samples_split=9; total=4431, TP=129, TN=4178, FP=42, FN=82; precision=0.754, recall=0.611
accuracy: (test=0.972) average_precision: (test=0.696) balanced_accuracy: (test=0.801) f1: (test=0.675) roc_auc: (test=0.912) 1.88min
[fit 90/90] END min_samples_leaf=10, min_samples_split=10; total=4431, TP=122, TN=4178, FP=42, FN=89; precision=0.744, recall=0.578
accuracy: (test=0.970) average_precision: (test=0.704) balanced_accuracy: (test=0.784) f1: (test=0.651) roc_auc: (test=0.909) 1.94min
clf.best_estimator_params: {'min_samples_leaf': 2, 'min_samples_split': 6}
best params found in line [15] for metric [roc_auc] in rank file
best params found in fit [14] for metric [roc_auc] in run_and_score file
clf.best_scoring_result: [Total: (test=4431) TP: (test=122.000) TN: (test=4199.000) FP: (test=21.000) FN: (test=89.000) precision: (test=0.853) recall: (test=0.578) accuracy: (test=0.975) average_precision: (test=0.734) balanced_accuracy: (test=0.787) f1: (test=0.689) roc_auc: (test=0.921) ]
write rank test to csv!!!
../../ex/epivan/base/pseknc-new_rf_base/rank/GM12878_pseknc-new_rf_base_rank_3_3070.csv write over!!!
第四次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 41, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 250, 'n_jobs': 5, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 4 fits
[fit 1/4] END max_features=auto; total=4431, TP=122, TN=4198, FP=22, FN=89; precision=0.847, recall=0.578
accuracy: (test=0.975) average_precision: (test=0.727) balanced_accuracy: (test=0.786) f1: (test=0.687) roc_auc: (test=0.909) 1.85min
[fit 2/4] END max_features=sqrt; total=4431, TP=118, TN=4201, FP=19, FN=93; precision=0.861, recall=0.559
accuracy: (test=0.975) average_precision: (test=0.728) balanced_accuracy: (test=0.777) f1: (test=0.678) roc_auc: (test=0.905) 1.84min
[fit 3/4] END max_features=log2; total=4431, TP=116, TN=4205, FP=15, FN=95; precision=0.885, recall=0.550
accuracy: (test=0.975) average_precision: (test=0.739) balanced_accuracy: (test=0.773) f1: (test=0.678) roc_auc: (test=0.914) 48.21s
[fit 4/4] END max_features=None; total=4431, TP=126, TN=4157, FP=63, FN=85; precision=0.667, recall=0.597
accuracy: (test=0.967) average_precision: (test=0.659) balanced_accuracy: (test=0.791) f1: (test=0.630) roc_auc: (test=0.906) 49.87min
clf.best_estimator_params: {'max_features': 'log2'}
best params found in line [4] for metric [roc_auc] in rank file
best params found in fit [3] for metric [roc_auc] in run_and_score file
clf.best_scoring_result: [Total: (test=4431) TP: (test=116.000) TN: (test=4205.000) FP: (test=15.000) FN: (test=95.000) precision: (test=0.885) recall: (test=0.550) accuracy: (test=0.975) average_precision: (test=0.739) balanced_accuracy: (test=0.773) f1: (test=0.678) roc_auc: (test=0.914) ]
write rank test to csv!!!
../../ex/epivan/base/pseknc-new_rf_base/rank/GM12878_pseknc-new_rf_base_rank_4_3070.csv write over!!!
total time spending: 9h 7m 58s
best_params_result: {'n_estimators': 250, 'max_depth': 41, 'min_samples_leaf': 2, 'min_samples_split': 6, 'max_features': 'log2'}
